file_name,file_size_bytes,global_entropy,md5,sha256,architecture,elf_type,os_abi,abi_version,endianness,entry_point,program_headers,load_segments,rwx_segments,has_interp,has_dynamic,has_gnu_stack,has_relro,num_libraries,is_statically_linked,num_uncommon_libraries,num_imported_functions,num_exported_functions,import_export_ratio,num_dynamic_symbols,num_static_symbols,is_stripped,num_suspicious_imports,has_debug_info,num_sections,section_headers_present,num_nonstandard_sections,num_executable_sections,text_size_ratio,max_section_entropy,mean_section_entropy,has_packer_signature,overlay_size_bytes,has_overlay,entropy_variance,entropy_high_ratio,num_strings,avg_string_len,max_string_len,num_ip_strings,num_url_strings,num_suspicious_strings,num_high_entropy_strings
airtun-ng,39884,6.2434,d1cfeda808138b1ccdd1d61f93693e27,6db2667069809d5116a7120072826c70ee7114e092c211b102a8b1f3fe76ac65,MIPS,EXEC,SYSTEMV,1,LSB,4204576,9,2,0,True,True,True,False,12,0,7,68,2,34.0,76,0,1,1,0,30,1,10,5,0.616989,6.4681,2.9256,0,0,0,1.4493,0.0513,650,6.99,40,0,1,1,0
airventriloquist-ng,42968,6.1894,38f44a63b32b5b4eaaae60f07087eb42,f94d242eed5da2dcc61adb9240864a7dda339a4056d4563e2a4e48e60e64bdb2,MIPS,EXEC,SYSTEMV,1,LSB,4203472,9,2,0,True,True,True,False,12,0,7,69,2,34.5,77,0,1,4,0,30,1,10,5,0.627816,6.4717,2.8484,0,0,0,1.4873,0.0417,669,7.61,51,1,3,3,1
alaya,558592,6.1603,5e51c126b119ade9540d10ad025c02df,eeaf04e8abdbf2cff0bfd9e1837a94a0cf5259b7d8b4cf74fd215b4d5294b096,MIPS,EXEC,SYSTEMV,1,LSB,4231728,10,2,0,True,True,True,False,7,0,5,295,533,0.5535,848,0,1,30,0,34,1,13,5,0.724164,6.6586,2.9701,0,1361,1,0.8694,0.0037,5821,9.1,276,7,5,9,17
alertmanager,33357981,5.7506,7c31a676e9b0a6f7271cb73ef6c3378e,0cd283c17f5aeba12db5a6f11f83c7e0b5709c040cd23fd4344fcd645470b405,MIPS,EXEC,SYSTEMV,0,LSB,928256,6,3,0,False,False,True,False,0,1,0,0,0,0.0,0,0,1,0,0,16,1,10,1,0.527907,6.5979,4.7297,0,0,0,0.6617,0.0264,177724,21.52,3184,15,92,109,8432
alsactl,105256,5.7889,886a7e9f80e05442582314d810009a23,e05e1a67e22dfbca01a01b0bcb66ef6e831098eb9f9f3520713d236f613bd864,MIPS,EXEC,SYSTEMV,1,LSB,4214720,10,2,0,True,True,True,False,7,0,2,309,2,154.5,319,0,1,11,0,33,1,12,4,0.597401,5.8168,2.5878,0,1321,1,1.4387,0.0,1595,9.29,37,0,0,0,0
alsaloop,66440,5.7938,41216565fe22fc1ede11158444c4c30b,5685cb059be46f7e7025e6014aeb084c98044845606292d11ab91ee79b00446b,MIPS,EXEC,SYSTEMV,1,LSB,4206560,10,2,0,True,True,True,False,7,0,2,179,2,89.5,190,0,1,4,0,33,1,12,4,0.594582,5.7337,2.5173,0,1321,1,1.2708,0.0,1091,8.6,58,0,0,0,0
alsamixer,69384,5.5165,1729d5e37a7f2d281056b96766ba9f4c,15ebdaa080c5961138bbd3be387ee9f39fd4f911e19081c5139605d0fed4816e,MIPS,EXEC,SYSTEMV,1,LSB,4207072,10,2,0,True,True,True,False,11,0,6,207,2,103.5,218,0,1,1,0,33,1,12,4,0.559207,5.8715,2.5665,0,1321,1,2.2171,0.0,711,9.4,42,0,0,1,0
alsatplg,59932,5.4222,e3a6801ee0b2e07fb1c129596a576e5a,7c2f2b6afd989c291d43ba73d97143535ce50e7e4d2dd38b0f77b13e5a465e4c,MIPS,EXEC,SYSTEMV,1,LSB,4201680,10,2,0,True,True,True,False,7,0,2,87,2,43.5,97,0,1,4,0,32,1,11,4,0.540079,5.6501,2.4937,0,1283,1,2.3879,0.0,1055,8.31,39,0,0,0,0
alsaucm,20140,5.3739,f62a8a407142df6a02209664c60c666b,db7ad3c540d4430742cb441fc34d823ace08a30a12f7e9a1b6acb3679367dc2b,MIPS,EXEC,SYSTEMV,1,LSB,4198784,10,2,0,True,True,True,False,7,0,2,37,2,18.5,46,0,1,0,0,32,1,11,4,0.479047,5.6677,2.5407,0,1283,1,1.4601,0.0,366,6.9,29,0,0,0,0
amidi,18108,5.4014,f2d272aa0d4bb7b9f80af2c5c43c6adb,9a0672d43b2d5fdc3da44feefa878ea54d8bc840cf2ee231184f2e93cfccda27,MIPS,EXEC,SYSTEMV,1,LSB,4203920,10,2,0,True,True,True,False,7,0,2,76,2,38.0,86,0,1,1,0,32,1,11,4,0.348133,5.8497,2.5268,0,1283,1,1.7487,0.0,375,8.39,37,0,0,0,0
amixer,45772,5.5978,16ea393aef37c80c524838b39ce8711c,55b24faf7d8dcb7f94cbfac6e76414cb5f4541cbc2811d9c7d809c0be03f55a6,MIPS,EXEC,SYSTEMV,1,LSB,4207248,10,2,0,True,True,True,False,7,0,2,166,2,83.0,176,0,1,0,0,32,1,11,4,0.501966,5.6502,2.5106,0,1283,1,1.4435,0.0,704,10.59,105,0,0,0,0
amtool,24969373,5.7422,b5c897c5604288d79c6e983ea1137d70,adfb11ff5a9cc9040843ebdd95e2eae2b4b562291653e6b81d10f04169829e8b,MIPS,EXEC,SYSTEMV,0,LSB,900212,6,3,0,False,False,True,False,0,1,0,0,0,0.0,0,0,1,0,0,16,1,10,1,0.522297,6.5657,4.3545,0,0,0,0.7995,0.0352,131604,20.46,3285,14,64,72,4926
anvil,23580,4.6403,5d37da4a32cc8e5769283ee00eabc6a4,08033f74571323fadabaa0c8ab7594394b5cecb0a69a0bad9c52425835e25047,MIPS,DYN,SYSTEMV,0,LSB,6240,11,2,0,True,True,True,True,3,0,2,62,23,2.6957,105,0,1,9,0,31,1,12,4,0.370483,5.5513,2.7069,0,1243,1,3.5389,0.0,277,10.63,42,0,0,0,0
apache2,586788,5.7057,5a01cc533f6e57a087e000be72fd7ec6,6942c4e089cb85d8931c50164c11f2aadaf846e69a2acbd2abffe46acb3e3ad2,MIPS,EXEC,SYSTEMV,1,LSB,4341520,11,2,0,True,True,True,False,10,0,5,936,848,1.1038,3494,0,1,62,0,36,1,15,5,0.542042,5.7338,2.6666,0,1442,1,1.3512,0.0,7364,12.23,74,2,0,1,6
apinger,60728,5.8256,f71a1ca9c3d97e2477155946407f626d,406573eb23ea0ae89346d46b39de098dcd56d8244768dc285067272e236a0bf3,MIPS,EXEC,SYSTEMV,1,LSB,4200512,10,2,0,True,True,True,False,2,0,0,86,2,43.0,96,0,1,13,0,33,1,12,4,0.585167,5.8578,2.6268,0,796,1,1.4862,0.0,804,7.72,80,0,0,0,0
aplay,67276,5.9528,068c9589ac3ab9b6db3fd4da487b7af7,38101cfec4a38b49bfecdb616f3b6fa90ed55e9c57fc6304160525c3689c036f,MIPS,EXEC,SYSTEMV,1,LSB,4213616,10,2,0,True,True,True,False,8,0,2,181,2,90.5,191,0,1,9,0,32,1,11,4,0.58862,5.9869,2.5592,0,1283,1,1.3898,0.0,1137,8.51,40,0,0,0,0
aplaymidi,18108,5.4575,28773809a4e98e1f19b5d789d7a4086e,d1f4d3fd5fb604e20b1fe43a86ffce356c24fcc68673cca17423d15a5a706dbd,MIPS,EXEC,SYSTEMV,1,LSB,4202432,10,2,0,True,True,True,False,7,0,2,68,2,34.0,77,0,1,2,0,32,1,11,4,0.429423,5.8892,2.4983,0,1283,1,1.8183,0.0,290,9.14,36,0,0,0,0
arecordmidi,20288,5.2338,e42a15956347f23a7f2a9b48b520c5e0,9511888544a4975161ea7a5ec108dc3fe5415d646849f3e743a3de16343f5e20,MIPS,EXEC,SYSTEMV,1,LSB,4204656,10,2,0,True,True,True,False,7,0,2,71,2,35.5,81,0,1,3,0,33,1,12,4,0.405363,5.7694,2.4103,0,1322,1,2.3201,0.0,334,9.46,37,0,0,0,0
arp-scan,56024,5.9401,19d67fb0f7b3040b57d42d6b2a0cb418,6418dc098f3a75dadafa77001c8e652ad93e6ffd1a86f0bc3d4a46cf0978a5ac,MIPS,EXEC,SYSTEMV,1,LSB,4205792,10,2,0,True,True,True,False,4,0,2,102,2,51.0,113,0,1,4,0,33,1,12,4,0.465515,5.9138,2.563,0,0,0,1.236,0.0,1642,7.52,70,7,4,4,0
arptables-legacy,54076,5.7171,2b9ab672f854c7eb3670cb5735407260,82b80481e949d728e6e7e5e132872e76649dcf331ae241733ce70ee59d23e30c,MIPS,EXEC,SYSTEMV,1,LSB,4198016,10,2,0,True,True,True,False,2,0,0,51,2,25.5,61,0,1,4,0,34,1,12,4,0.613359,5.7833,2.5476,0,1361,1,1.3068,0.0,988,7.01,55,2,0,0,0
as,663328,6.0325,9faa7ae5b9edca8636aa0a1a098a2e60,878b1241bd55af1ff6430100256627771ea76a00cb17d417df04ada13a46ced0,MIPS,EXEC,SYSTEMV,1,LSB,4237632,10,2,0,True,True,True,False,8,0,5,168,478,0.3515,801,0,1,6,0,34,1,13,5,0.762868,5.9722,2.8754,0,0,0,0.9703,0.0012,6384,8.02,282,0,1,1,0
aseqdump,18844,5.3542,f8b19085f312086b6ab032497bf700f7,b0acb5fefb2129cd4866142f81049a108df28bc84c70588c267581eafd7d9881,MIPS,EXEC,SYSTEMV,1,LSB,4200912,10,2,0,True,True,True,False,7,0,2,53,2,26.5,62,0,1,2,0,32,1,11,4,0.356612,5.5691,2.4453,0,1283,1,1.3342,0.0,502,7.05,33,0,0,0,0
aseqnet,15584,4.9211,ac3d38e9f09ccdc7f95a56981392d9d6,b555a9197badfd776a304b965187fe616eb3f024d218df2a9fcb489814bd4785,MIPS,EXEC,SYSTEMV,1,LSB,4201984,10,2,0,True,True,True,False,7,0,2,44,2,22.0,53,0,1,8,0,33,1,12,4,0.364476,5.8487,2.4068,0,1322,1,2.9165,0.0,265,7.66,30,0,0,0,0
aspell,134972,5.8399,188d8bdd8409cff4840eb5247e6acd28,f8933ebd5c111fdb0c6ad67ff2273bd06cc6bb0ea850fe66c0c7e1701e345d92,MIPS,EXEC,SYSTEMV,1,LSB,4216752,10,2,0,True,True,True,False,7,0,3,192,42,4.5714,262,0,1,4,0,34,1,12,4,0.719082,5.8044,2.5994,0,1362,1,1.2415,0.0,941,13.11,118,0,0,2,41
astcanary,5580,4.5082,42d6f57cd0ed62d34525c1a379f11153,52e6c54ec07ee924491adc3c5282cbdb6edaebddaad57f6eb10a1a20a13e9ea4,MIPS,EXEC,SYSTEMV,1,LSB,4196368,10,2,0,True,True,True,False,5,0,1,12,2,6.0,18,0,1,0,0,32,1,11,4,0.143369,5.2738,2.3778,0,1283,1,1.6367,0.0,153,7.1,18,0,0,1,0
asterisk,2892432,5.8934,39468e70d2f219cddedd36217b4f6520,400e88c06ddc59e0c694721399fe9e7ca1c979a4aceaad09d65344672708b784,MIPS,EXEC,SYSTEMV,1,LSB,4395408,10,2,0,True,True,True,False,19,0,13,499,3349,0.149,3997,0,1,33,0,35,1,12,4,0.690729,6.023,2.7603,0,1401,1,1.7544,0.0,37446,9.93,714,0,4,10,12
atop,404564,6.1288,e1d4336db7716dcc53bc8acacfcb977c,abaa200332920b21a15576d9de4cc579f146f15fc75bf17d65cbc9b6718aaee4,MIPS,EXEC,SYSTEMV,1,LSB,4210448,10,2,0,True,True,True,False,8,0,4,218,2,109.0,232,0,1,11,0,34,1,13,5,0.716386,6.1918,2.7407,0,0,0,1.2758,0.0,6240,6.94,67,0,0,3,2
attr,7916,4.8866,d5de0912ff001fdb6fd972a00cb6d479,934ba3d0cd4c735d74750b057eb4596bc9f61f467b7ffd75a7aa7e50f049b4e3,MIPS,EXEC,SYSTEMV,1,LSB,4198192,10,2,0,True,True,True,False,3,0,1,22,2,11.0,32,0,1,2,0,32,1,11,4,0.274886,5.5204,2.4757,0,1283,1,1.5844,0.0,141,7.28,17,0,0,0,0
auth,480800,5.9909,47182bd57ec8be629a3be3a58349027a,39a3d95873f154b08b8c2d3b2e5fb1c9e848d44d9fe6929d25c96a49be55587d,MIPS,DYN,SYSTEMV,0,LSB,48560,11,2,0,True,True,True,True,11,0,8,428,377,1.1353,894,0,1,42,0,32,1,13,4,0.674376,6.0756,2.9779,0,1282,1,1.186,0.0085,6495,9.02,118,0,0,0,14
autossh,24724,5.5377,353deb3e4eab08998a8b5bb1e7f7aef1,cdc4dc1fc72d66272d71b5ff89e86fe913acd3c339fe959a88de1ad33f358540,MIPS,EXEC,SYSTEMV,1,LSB,4200944,10,2,0,True,True,True,False,3,0,1,82,2,41.0,93,0,1,10,0,34,1,13,5,0.462708,5.7208,2.6547,0,1361,1,1.6085,0.0,515,7.06,67,1,0,0,1
avahi-dnsconfd,15540,5.3498,b195853b69c2fa5eb8413d5ba01c8b63,8e42febb04cadac2e4a5f901bc15fb25d5484ed163c8f4de56d2f9e46b12d94a,MIPS,EXEC,SYSTEMV,1,LSB,4199360,10,2,0,True,True,True,False,7,0,4,52,2,26.0,68,0,1,11,0,33,1,12,5,0.41184,5.6288,2.5394,0,1323,1,1.6431,0.0,258,9.25,83,0,0,0,0
avrdude,2015060,5.4016,a562f6a7c392b3e7cc5bee1f180f9d87,59bacbe20a2fc96c47d1ef7af42a3ef6589193d302c5a8ac52805c23ff9afe40,MIPS,EXEC,SYSTEMV,1,LSB,4219168,10,2,0,True,True,True,False,8,0,5,167,2,83.5,177,0,1,7,0,34,1,13,5,0.291422,6.035,2.686,0,0,0,1.0546,0.0001,28250,8.37,98,0,5,7,55
b1e4d0099c3b032b9785dd7311aa8ef631a3f11369a75bd574499b616bffa62b,9480,5.1466,04de1d484f889e182f58547769af9c7a,b1e4d0099c3b032b9785dd7311aa8ef631a3f11369a75bd574499b616bffa62b,MIPS,EXEC,SYSTEMV,0,MSB,4196336,8,2,2,True,True,True,False,2,0,0,19,3,6.3333,37,0,1,1,0,28,1,11,4,0.298734,5.0873,2.2903,0,1122,1,1.4923,0.0,271,7.8,23,0,0,0,0
b23c0246de01b51af64a4c8105868b7a71d2542c0d1b1eaeb47d26f2ca9b9e06,186996,5.3178,c31a9715fa91b946e18d0db006abd441,b23c0246de01b51af64a4c8105868b7a71d2542c0d1b1eaeb47d26f2ca9b9e06,MIPS,EXEC,SYSTEMV,0,MSB,4212256,8,2,2,True,True,True,False,6,0,3,138,243,0.5679,430,0,1,5,0,29,1,12,4,0.733107,5.1579,2.6708,0,1160,1,0.8829,0.0,1573,10.62,64,1,0,7,2
b3f55fd3755a9dffeda7ab8a15cd47d88855ac310e4ccdf51fb4c82d1cffaccb,13072,5.1341,0d2dd33ce962255348705762e84ac0df,b3f55fd3755a9dffeda7ab8a15cd47d88855ac310e4ccdf51fb4c82d1cffaccb,MIPS,EXEC,SYSTEMV,0,MSB,4197168,8,2,2,True,True,True,False,14,0,11,32,3,10.6667,48,0,1,3,0,27,1,10,4,0.517748,5.1605,2.3542,0,1083,1,1.4228,0.0,154,10.92,56,0,0,3,0
b609229f81354836252e54d4ea8ad51e161bcd59fe87edf967a3904412814a7f,309960,5.4106,9c3fa4c2814bbbc5c1f3d2875c33364a,b609229f81354836252e54d4ea8ad51e161bcd59fe87edf967a3904412814a7f,MIPS,EXEC,SYSTEMV,0,MSB,4209072,8,2,2,True,True,True,False,2,0,0,146,219,0.6667,386,0,1,22,0,29,1,12,4,0.794683,5.2681,2.7307,0,1160,1,0.5584,0.0,2780,8.06,101,1,0,15,2
b89ba79b1de3b3b78cbdaf799fc0e3a8929a529f0dc5aaaa5b91fe55d324ebe1,53904,5.647,28bbeba997eaaa6e588fc41454886aa7,b89ba79b1de3b3b78cbdaf799fc0e3a8929a529f0dc5aaaa5b91fe55d324ebe1,MIPS,EXEC,SYSTEMV,0,MSB,4200336,8,2,2,True,True,True,False,4,0,2,52,50,1.04,125,0,1,5,0,27,1,10,4,0.645295,5.518,2.5642,0,0,0,0.938,0.0,826,8.15,133,3,0,0,2
badblocks,21736,5.7244,3a8445657103f18fa83271bc5d986a62,2e34a255f62d229621082ed79255662297103cf878a6df0531d886cec6caacaf,MIPS,EXEC,SYSTEMV,1,LSB,4201264,9,2,0,True,True,True,False,6,0,2,58,2,29.0,68,0,1,1,0,29,1,8,4,0.563121,5.8702,2.7442,0,1162,1,1.5663,0.0,392,7.33,35,0,0,0,0
bannertopdf,63192,5.6019,d8814cc4d2806f89e0c78ba5791b9fd6,d90d7eb2e9f561fdb3320a912da5be2f291ebd41d332946222cd293ab2fd9fa8,MIPS,EXEC,SYSTEMV,1,LSB,4204816,11,2,0,True,True,True,False,18,0,13,117,12,9.75,147,0,1,1,0,36,1,13,4,0.641853,5.415,2.8161,0,1442,1,0.9553,0.0,525,12.66,83,0,0,0,37
base32,48052,5.4652,92586969b43f51e26d5959fa28138d61,d7d6b8adc0867db1e55a3d542fe34bb9189a8af44e7528dd2ff1f3e8a382add8,MIPS,EXEC,SYSTEMV,1,LSB,4201632,10,2,0,True,True,True,False,1,0,0,64,3,21.3333,80,0,1,2,0,34,1,13,5,0.624324,5.6108,2.5901,0,1361,1,1.3267,0.0,386,7.84,39,0,4,4,1
base64-coreutils,47668,5.4684,fa01a75da61bc363c8bf13e4b409bc29,2d184d47d67bb4374ebf13a4ac2670e3e69855792978d14f9e7ae3d39641be55,MIPS,EXEC,SYSTEMV,1,LSB,4201648,10,2,0,True,True,True,False,1,0,0,64,3,21.3333,80,0,1,2,0,34,1,13,5,0.62029,5.6168,2.5866,0,1361,1,1.3892,0.0,385,8.0,70,0,4,4,1
basename-coreutils,36308,5.4071,7fa2ddc8c097ecae198c09a083325af8,abbc0576fe168ee25e2dd66254cbd91b4d70998a0eeef713ad033dd7b7cd2901,MIPS,EXEC,SYSTEMV,1,LSB,4199600,10,2,0,True,True,True,False,1,0,0,49,3,16.3333,64,0,1,2,0,34,1,13,5,0.575521,5.6195,2.5809,0,1361,1,1.4421,0.0,359,7.7,39,0,4,4,0
basenc,62324,5.4927,ee8c5a8aa021e632f8b71155164bf474,c16e8c910c2527fe91065b0bff40a31da09193a0054e4d9270e05832fea9d759,MIPS,EXEC,SYSTEMV,1,LSB,4203408,10,2,0,True,True,True,False,3,0,1,74,4,18.5,91,0,1,2,0,34,1,13,5,0.627944,5.6681,2.5548,0,1361,1,1.4584,0.0,551,8.02,85,0,4,4,8
bc,81032,5.7919,7a1d235293e4291af5aafae6ae489b13,ad98f8787d1c301cf41f7d9228ef09796327675934827cff5025b8f0f16f492d,MIPS,EXEC,SYSTEMV,1,LSB,4198304,10,2,0,True,True,True,False,4,0,2,47,2,23.5,58,0,1,2,0,33,1,12,4,0.62869,5.7538,2.6439,0,1321,1,1.0776,0.0,776,10.01,112,0,0,0,0
bcp,7192,4.829,a4df8c4c9e0129d7a895186cd5102b87,e4416965b7cd050c16b5819f8de8c14ab44f217f438bea6ff76ad3832c1b8182,MIPS,DYN,SYSTEMV,0,LSB,4000,10,2,0,True,True,True,False,13,0,9,16,5,3.2,29,0,1,1,0,30,1,11,4,0.322581,5.4665,2.4896,0,1201,1,1.8525,0.0,113,9.33,20,0,0,0,0
bdaddr,121244,6.015,078de0d0a7be66f59cf339eddd674af9,c51de761e979e9d59b1aa3081cd2070b1f8c54ece1df84c016b859b4abe63f77,MIPS,EXEC,SYSTEMV,1,LSB,4198192,9,2,0,True,True,True,False,2,0,0,32,9,3.5556,47,0,1,2,0,30,1,9,5,0.525618,5.5657,2.814,0,1202,1,0.2562,0.0,6019,6.86,35,0,0,0,0
beam.smp,4960972,6.0928,09157c6cacee79794a98950ff15d2df2,1a43c26edc2a4bbbf3c29b2f676e1ce6b0dca7f243cc789a92622ac80679fb16,MIPS,EXEC,SYSTEMV,1,LSB,4408176,12,2,0,True,True,True,True,9,0,3,309,3416,0.0905,4548,0,1,27,0,35,1,13,4,0.719549,6.4109,2.9885,0,1401,1,0.889,0.0024,31060,10.23,205,0,0,11,10
beh,8748,5.0378,be963641549d868c801ccb39161530a3,5bc4a007457ac45a0e0ecfe82567bda8d29ae4946c59efe8354edef00cdc72fc,MIPS,EXEC,SYSTEMV,1,LSB,4198880,10,2,0,True,True,True,False,13,0,8,33,2,16.5,40,0,1,5,0,32,1,11,4,0.259717,5.7453,2.4971,0,1283,1,2.1412,0.0,199,7.37,34,0,0,0,0
besside-ng,51196,5.8787,bf7c1047130b9f3206c06d6e63025013,5fcd583bc848fe364b422da8b11a5293f8743947c7a1bb99b85854f1f5e2a94c,MIPS,EXEC,SYSTEMV,1,LSB,4206848,9,2,0,True,True,True,False,12,0,7,84,2,42.0,93,0,1,6,0,30,1,9,5,0.675053,6.0325,2.8491,0,0,0,1.6448,0.0,608,7.62,117,0,1,1,1
besside-ng-crawler,9788,5.2788,16d5a4ba7bbddd3e32bbfde1da546442,744c9177c4c59ba5c3e37e00aa5f10702141746d05cbedc1d442f59393608125,MIPS,EXEC,SYSTEMV,1,LSB,4197376,9,2,0,True,True,True,False,13,0,8,29,2,14.5,35,0,1,0,0,28,1,8,4,0.372701,5.742,2.7126,0,1120,1,1.925,0.0,185,8.78,43,0,0,0,0
bfgminer,827848,6.1546,6a8fba9c2e88f2162bdcaad644cec85e,50b5883771b1342018bce15b95adc669aa0af675987ef9d595cd582b7c03443e,MIPS,EXEC,SYSTEMV,1,LSB,4228112,10,2,0,True,True,True,False,14,0,9,374,2,187.0,386,0,1,32,0,35,1,13,5,0.767233,6.1304,2.7758,0,1401,1,0.896,0.0006,10382,7.34,304,6,15,54,1
bfgminer-rpc,7260,4.7517,a5eaeb66b8d8811a2d9e034dbefdd186,09b959265beded5cdd76fc7ce26b637c8baa34dc561cb022412bd22196a7b85f,MIPS,EXEC,SYSTEMV,1,LSB,4196832,10,2,0,True,True,True,False,2,0,0,21,2,10.5,27,0,1,5,0,32,1,11,4,0.33719,5.4662,2.415,0,1283,1,1.7837,0.0,102,7.48,17,1,0,0,0
bindfs,50872,5.6534,6fcf37a855067c19d24929bb62cdadce,308fc5db7cad7226993697c0aa0100d3c676d10b491e8f832df37eb9eb785bb9,MIPS,EXEC,SYSTEMV,1,LSB,4205008,10,2,0,True,True,True,False,4,0,1,115,2,57.5,121,0,1,6,0,33,1,12,5,0.510458,5.6465,2.6295,0,1323,1,1.2723,0.0,875,8.81,31,0,0,0,0
binutils-ar,61532,5.7484,6302a06d70e582bb3f4e965b66846125,71aa6d04c6f98b360e50ff7a63fde1490e13aec1364bcfa93923f3a6bb75533e,MIPS,EXEC,SYSTEMV,1,LSB,4206240,10,2,0,True,True,True,False,7,0,4,98,58,1.6897,190,0,1,6,0,33,1,12,5,0.582201,5.7723,2.7151,0,1322,1,1.4567,0.0,764,8.05,187,0,1,1,2
binutils-strings,32400,5.6551,312d28e0ebf0c498d5bac5ff836091a3,ac105e059203860eb31e715ab2b764ebb3675c931844e994e726a5e13ea6430d,MIPS,EXEC,SYSTEMV,1,LSB,4201600,10,2,0,True,True,True,False,7,0,4,70,15,4.6667,95,0,1,3,0,33,1,12,5,0.58963,5.7884,2.6138,0,1322,1,1.3687,0.0,446,8.43,187,0,1,1,0
bip,187404,5.9669,402fcf676736ffab80e4ed442b993095,2117b509f64c3cea59f9557f1495cca1ddbb1dab733f164362a8babadea95f00,MIPS,DYN,SYSTEMV,0,LSB,21216,10,2,0,True,True,True,False,4,0,2,169,256,0.6602,473,0,1,15,0,31,1,12,4,0.664916,5.8856,2.7975,0,1243,1,1.0902,0.0,2513,7.9,85,1,0,0,2
bipmkpw,26924,5.4658,779f82745c2b59bc2c3d874a9ab1020a,499514e235f3cc94a03495995067ed48368415605aa88204c4bc964f8f208b14,MIPS,DYN,SYSTEMV,0,LSB,5824,10,2,0,True,True,True,False,2,0,0,39,74,0.527,129,0,1,0,0,31,1,12,4,0.543753,5.9325,2.5977,0,1243,1,1.8404,0.0,332,8.22,21,0,0,0,0
bird,1613264,6.1683,154bc964cfb7ba80652d9eb76b1bc17c,e662a706f594f1a32925a84d89200c1c1d4f01253890538df9b3c8df50c56b04,MIPS,EXEC,SYSTEMV,1,LSB,4204384,11,2,0,True,True,True,False,4,0,1,126,2,63.0,143,0,1,18,0,35,1,14,4,0.70084,6.2368,2.5649,0,1400,1,1.8655,0.0003,12872,7.38,56,0,0,2,7
bird.455e21d2,1316380,6.1311,c317aa2687093b0887bc5a40392d50ee,455e21d25524da0a9d3c342f7a8077c9facf31d96a3363feee313941d6259972,MIPS,EXEC,SYSTEMV,1,LSB,4203392,11,2,0,True,True,True,False,3,0,0,122,2,61.0,133,0,1,18,0,34,1,13,4,0.651192,6.0483,2.6738,0,0,0,2.0103,0.0006,10119,7.08,39,0,0,2,2
birdc,26648,5.4102,f230dbf37291d62cac37f981f7bc1465,a5a372a261f3997aece77f9c126d4576d70cee93dbde3ef3f1dd5ba7923daff9,MIPS,EXEC,SYSTEMV,1,LSB,4201104,10,2,0,True,True,True,False,6,0,3,61,2,30.5,80,0,1,3,0,33,1,12,4,0.317622,5.7078,2.6253,0,0,0,1.452,0.0,919,6.89,50,0,0,0,0
birdc6,22584,5.464,adffdc31a6f445fb4df8e28cde8b4c76,bc8cdb6c504ccbc2c98358220a6ac11f4e62fb877665c0edf8ced4bc977ea197,MIPS,EXEC,SYSTEMV,1,LSB,4200928,10,2,0,True,True,True,False,5,0,2,58,2,29.0,77,0,1,3,0,33,1,12,4,0.360609,5.6666,2.6223,0,0,0,1.5123,0.0,675,7.17,54,0,0,0,0
birdcl,26008,5.1786,87d5eaee2106642f833fb91f8d8ef684,094d7313f5dddeb6c8d489b31bc02c96b64f7a3d917fa9cab8fed1a718ae9ccc,MIPS,EXEC,SYSTEMV,1,LSB,4199744,10,2,0,True,True,True,False,4,0,1,44,2,22.0,54,0,1,3,0,33,1,12,4,0.311904,5.6859,2.5765,0,0,0,2.1702,0.0,882,6.62,50,0,0,0,0
birdcl.229d519d,25928,5.1251,d0b4c1c099beeadc0b878564ea7f65a3,229d519d2f2ee3a2dee686ff9140797c3d9b062a0ec9e88e6e2d90900830aeec,MIPS,EXEC,SYSTEMV,1,LSB,4199712,10,2,0,True,True,True,False,3,0,0,44,2,22.0,54,0,1,3,0,33,1,12,4,0.312866,5.6927,2.5776,0,0,0,2.3846,0.0,838,6.68,50,0,0,0,0
birdcl4,20520,5.4727,daf6920b79df5f98c64c6ada9215ee68,21023ec73266f46bc2ceeca2fa59b2e7a10cda651f063b91fda6ada61e6668b5,MIPS,EXEC,SYSTEMV,1,LSB,4199696,10,2,0,True,True,True,False,3,0,0,44,2,22.0,54,0,1,3,0,33,1,12,4,0.389084,5.6947,2.5774,0,0,0,1.4802,0.0,630,6.87,54,0,0,0,0
birdcl6,20840,5.4877,ca55ed74ab39b39fe9085fd62bb4ec88,0b7eea0a68640c909b5b811792a661c02f74ca4f947dfbf5d921dba7742d1212,MIPS,EXEC,SYSTEMV,1,LSB,4199696,10,2,0,True,True,True,False,3,0,0,44,2,22.0,54,0,1,3,0,33,1,12,4,0.383109,5.6696,2.5851,0,0,0,1.4097,0.0,647,6.9,54,0,0,0,0
bison,529060,5.8543,c4f9acc6ddf7b7d735330cc383a0f405,775b11a6afa8a1757825a8ca627f1c2388cfc797ecf71032ab5620e5dcf6bf46,MIPS,EXEC,SYSTEMV,1,LSB,4204400,10,2,0,True,True,True,False,2,0,0,159,8,19.875,181,0,1,8,0,34,1,13,5,0.798246,5.868,2.7409,0,1361,1,0.9167,0.0,3029,8.24,125,0,4,4,5
bitlbee,429768,5.8807,f18edc7cf7dc8de2056b1aa6ee980812,9d738ce062e4e36e156a8501c5ebf0ad0d67bee0015d302e6eb293e753704396,MIPS,DYN,SYSTEMV,0,LSB,40640,10,2,0,True,True,True,False,9,0,5,280,526,0.5323,856,0,1,24,0,32,1,13,4,0.731483,5.8152,2.9232,0,1282,1,0.9003,0.0,4553,8.8,103,1,27,28,3
